,asin,product_name,product_rating,product_rate_count,category,description
887,B017EHRUPO,LAPACKER Water Resistant Slim Lightweight Laptop Backpacks for Men&Women Bussiness Notebook Computer Backpacks Bags Shockproof,4.0 out of 5 stars,334 ratings,"['Electronics', 'Computers & Accessories', 'Laptop Accessories', 'Bags, Cases & Sleeves', 'Backpacks']","['No deductibles or added costs. Parts, labor and shipping included.', 'Stains, rips or tears and seam separation covered from day one. Other breakdowns covered after the manufacturer warranty expires.', 'File a claim online or by phone 24/7.', ""If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
888,B019R9805Q,"Pixel BF-1A Lens Rear Plus Camera Body Cap for Nikon D90 D7000 D5000 D3100 D3000 D700 D200 D3 D2 D80 Nikkor Lenses,etc.",4.5 out of 5 stars,29 ratings,"['Electronics', 'Camera & Photo', 'Accessories', 'Lens Accessories', 'Lens Caps']","['Make sure this fits\nby entering your model number.', '1.Including Nikon lens cap and the body cap', '2.Prevent dust dirty lens', '3.Products using tightening formula, better with the camera lens and body fit', '4.Better protect your lens to prevent lens scratches', '5.Very light,easy to carry,and convenient to store.']"
889,B016PE1X5K,"ARRIS SURFboard (32x8) Docsis 3.0 Cable Modem, Certified for Xfinity, Spectrum, Cox, Cablevision & More (SB6190 White)",3.9 out of 5 stars,"2,740 ratings","['Electronics', 'Computers & Accessories', 'Networking Products', 'Modems']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
890,B016P8EQ6E,Kicker 40CS654 6.5-Inch 600W 2-Way Coaxial CS Series Speakers (4 Pack),4.4 out of 5 stars,35 ratings,"['Electronics', 'Car & Vehicle Electronics', 'Car Electronics', 'Car Audio', 'Speakers', 'Coaxial Speakers']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
891,B019RMCP3G,PCTC Tempered Glass Screen Protector Skin Compatible for Nikon P900 Anti-scrach High Transparency Crystal-Clear Waterproof,3.6 out of 5 stars,11 ratings,"['Electronics', 'Camera & Photo', 'Accessories', 'Digital Camera Accessories', 'Screen Protector Foils']","['Make sure this fits\nby entering your model number.', 'The Tempered Glass screen protectors Fit for DSRL Camera Nikon P900, easy to install.', ""Micro Solution's brand new AF (Anti-Fingerprint) protective film is the best film to repel fingerprints. This is not a matte (anti-glare) film, to keep the beautiful images on the high resolution LCD."", 'Our film is not thick, but it is enough to guard against most casual scratches. Our film has anti-static treatment, which repels dirt and dust in addition to fingerprints. Our film is not glue-based, so even when you remove it, you will find no residue on the LCD surface.', 'Features: 99% UV Protection: Reduces eye strain caused by the LCD screen; Anti-Scratch Film: Thickest and most durable; 99% Transparent: Unmatched clarity; Washable and Reusable: Never need to buy another screen protector again; Silicone Adhesive Coating: No glue residue when removed; Ultra-Smooth Surface: Enhance the experience and utilization of touch screen and stylus features.', 'Prefect fit for Canon Nikon P900.']"
892,B01CYGMDL6,Ultra Series Speaker Cable with Dual Gold Plated Banana Tips (12AWG),4.8 out of 5 stars,217 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Cables & Interconnects', 'Audio Cables', 'Speaker Cables']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
893,B01FQVOTDG,ANNKE HD 1080p Wireless Pan/Tilt IP Camera with 2-Way Audio and Motion Detection White,4.0 out of 5 stars,197 ratings,"['Electronics', 'Camera & Photo', 'Video Surveillance', 'Surveillance Cameras', 'Dome Cameras']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
894,B01COOQIKU,"Anker USB-C to USB 3.1 Adapter, Converts USB-C Female into USB-A Female, Uses USB OTG Technology, Compatible with Samsung Galaxy Note 8, S8 S8+ S9, iPad Pro 2018, Nexus 6P 5X, LG V20 G5 and more",4.7 out of 5 stars,526 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Computer Cable Adapters', 'USB-to-USB Adapters']","['The Anker Advantage: Join the 10 million+ powered by our leading technology.', 'Increased Compatibility: Use your USB-C computer or mobile phone with a huge number of USB devices, thanks to USB On-The-Go technology.', 'SuperSpeed Transfer: Supports transfer speeds up to 5Gbps. Fill your phone with HD movies and songs in seconds.', 'Guaranteed Durability: Designed with aramid fiber to ensure it is stronger and lasts longer than other cables and adapters.', 'What You Get: Anker USB-C to USB 3.1 Adapter, welcome guide, our worry-free 18-month warranty and friendly customer service.']"
895,B01D93Z89W,Canon EOS Rebel T6 Digital SLR Camera with 18-55mm EF-S f/3.5-5.6 is II Lens + 58mm Wide Angle Lens + 2X Telephoto Lens + Flash + 48GB SD Memory Card + UV Filter Kit + Tripod + Full Accessory Bundle,4.6 out of 5 stars,"1,298 ratings","['Electronics', 'Camera & Photo', 'Digital Cameras', 'DSLR Cameras']","['No deductibles or added costs. Parts, labor and shipping included.', ""Drops, spills and cracked screens covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
896,B01DW2BJWU,CableDeconn Active DVI-D Link 24+1 Male to VGA Female M/F Video Cable Adapter Converter,3.7 out of 5 stars,296 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Cables & Interconnects', 'Video Cables', 'DVI Cables']","['Make sure this fits\nby entering your model number.', 'High performance adapter - connects DVI-D enabled desktops and laptops (Lenovo, Dell, HP, ASUS and other major branded systems) to VGA displays, note: a separate VGA cable is required, Not included', 'High quality video - Supports HDTV resolution up to 1080p @60Hz and PC graphics resolutions up to 1920 x 1200 @60Hz', 'Reliable connection - features Quad-shielded cable with PVC jacket for Maximum video performance & prevention of signal loss', 'Easy plug & play installation - no driver or software installation required!', '18 MONTH worry-free Warranty, 24 hr. dedicated email customer support']"
897,B01763V764,VIZIO New XRT112 2014 LCD LED TV Remote Control Amazon Netlix iHeart Radio App Key Smart LCD LED TV,4.3 out of 5 stars,433 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Remote Controls & Accessories', 'Remote Controls']","['Make sure this fits\nby entering your model number.', 'New Beyution XRT112 2014 LCD LED TV Remote Control Amazon Netlix iHeart Radio App Key For VIZIO Smart LCD LED TV']"
898,B01GO244R2,"HTTX Microfiber Screen Cleaning Cloths for Cell Phones, Tablets, LCD TV and Laptop, Camera Lenses, Surface Tablet, Monitor, Car GPS Screens, Spectacles, Glasses, Watches 6 x 7 inches 4-Pack",4.4 out of 5 stars,82 ratings,"['Electronics', 'Camera & Photo', 'Accessories', 'Cleaning Equipment', 'Cloths']","['Ultra gentle! Extremely fine lint free microfiber leaves zero scratches, streaks or marks. Safe for all surfaces and lenses.', ""Each micro fiber cloth is individually and neatly packed in it's own polyurethane plastic bag for long term safekeeping. Don't worry about not having one around, toss them in your bag, purse, glove compartment, drawer... anywhere. Excellent as gift."", 'Perfect for smartphones, eyeglasses, lenses, jewelry, computer monitors, TV LCD screens and even car interiors', ""Silky cleaning cloths stay comfortably on your hand while cleaning. Just right: thick enough to do the job, thin enough to feel what you're doing and get into edges. Microfibre is easy to wash and reuse, providing the best long term screen cleaner cloth."", 'Package Contents: 4 x Microfiber Cleaning Cloth (Blue/Yellow/Pink/Green). Size: 6 x 7 inches (15cm x 18cm)']"
899,B01DYRV8NS,"Ironton Retractable Extension Cord Reel - 40ft. 12/3, Triple Tap",4.2 out of 5 stars,80 ratings,"['Electronics', 'Accessories & Supplies', 'Cord Management', 'Cord Reels']","['Make sure this fits\nby entering your model number.', 'Impact-resistant polypropylene case', 'Includes brackets for mounting on wall or ceiling', 'Swivels 180° to avoid cord tangling', 'Auto retractable for easy cord organization', 'Includes 40ft., 12/3 SJT 15 Amp electrical cord']"
900,B01F48CPMI,HDE Case for iPad Air 2 - Kids Shockproof Bumper Hard Cover Handle Stand with Built in Screen Protector for Apple iPad Air 2 - 2014 Release 2nd Generation (Blue),4.4 out of 5 stars,530 ratings,"['Electronics', 'Computers & Accessories', 'Tablet Accessories', 'Bags, Cases & Sleeves', 'Cases']","['Make sure this fits\nby entering your model number.', 'Two-piece protective carrying case and stand for the Apple iPad Air 2 (Model A1566/A1567) gives full access to all ports, buttons, and functions', 'Durable EVA foam is shock-resistant while preventing bumps, dust, and scratches', 'Crystal-clear, built-in screen protector allows for responsive capacitive touch and keeps your tablet screen looking immaculate', 'Foldable handle makes for easy transporting while doubling as a kickstand for easy media viewing', 'NOT compatible with iPad 1, 2, 3, Mini, Pro']"
901,B0177LAN4M,0,0,0,0,0
902,B0178HOTOU,"TECKNET Aluminum 3-Port USB 3.0 Hub with RJ45 10/100/1000 Gigabit Ethernet Adapter Converter LAN Wired USB Network Adapter for Ultrabooks, Notebooks, Tablets and More",4.5 out of 5 stars,435 ratings,"['Electronics', 'Computers & Accessories', 'Networking Products', 'Network Adapters', 'USB Network Adapters']","['Make sure this fits\nby entering your model number.', 'Instantly adds 3 extra USB 3.0 SuperSpeed ports and 1 x RJ45 gigabit ethernet port to your ultrabooks, notebooks and tablets featuring USB interfaces and enjoy data transfer rates of up to 5Gbps, backwards compatibile with 10/100 ethernet or USB 2.0/1.1 devices .', 'Compact, lightweight, portable, Tecknet USB 3.0 hub ensures a neat and uncluttered arrangement of all connections making sure that plugs and cables do not interfere with each other. Perfect as an external extension solution.', 'Supports IPv4/IPv6 protocols, dual channel transfer mode, auto transfer and data stream reversing regulation.', 'Supports Hot Swap and Plug & Play on all USB ports. Built-in surge protection keeps your devices and data safe. Blue LED indicates normal operation.', 'What you get: 1× TeckNet 3-Port USB and Ethernet Hub, 1× User Manual. Enjoy 18-month warranty, free lifetime technical support and friendly customer service.']"
903,B01F1VFJOY,"CABLEDECONN FBA_F0501 Type C Adapter, USB 3.1 Hub (USB-C & Thunderbolt 3 Port Compatible) to USB 3.0/HDMI/Type C Female Charger Adapter Converter for New MacBook, Google Chromebook Pixel",4.0 out of 5 stars,20 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Computer Cable Adapters', 'USB-to-VGA Adapters']","['Make sure this fits\nby entering your model number.', '3-In-1 the USB 3.1 Type-C to hdmi+usb3.0+Type-c/F charging adapter helps you connect computer with Type C port to a display monitor/projector/HDTV with HDMI port and other devices(mouse, USB Flash Disk, keyboard, etc) With USB3.0 port, not compatible with Thunderbolt 2 or mini DisplayPort or Micro USB ports', 'USB3.0 tech. USB3.0 a/F provides you high speed transmission up to 5Gbps. Backwards compatible with USB2.0. Transfer your data easily. Support Max power 5w(5v/1a)', 'Usb pd(power delivery) function. Type C/Female) can charge your new devices inch MacBook, Google new Chromebook Pixel. No worrying about power shortage. (Type C/F do not supports data transfer, only charging)', 'Support high resolution. The multifunctional adapter supports video resolution up to 1080p@60hz(full HD) with Easy connection of most monitors, projectors, HDTV with HDMI port, Note: a separate HDMI cable is required, Not included', 'Advanced material. Adopted advanced with aluminum housing, The adapter provides you rigidity, better heat dissipation with your product']"
904,B01ES4AE1I,Router Limits Cloud-Based Parental Controls for Internet Safety from Harmful Content and Managing Screen time (RL-150 (Router)),4.1 out of 5 stars,42 ratings,"['Electronics', 'Computers & Accessories', 'Networking Products', 'Routers']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
905,B01FSVOP1A,"MCSPROAUDIO 12 Gauge Speaker Cables 2 CABLE PACK (6ft, 1/4"" to 1/4"")",4.6 out of 5 stars,153 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Cables & Interconnects', 'Audio Cables', 'Speaker Cables']","['True 12 gauge wire', 'Flexible Jacket', 'Heavy duty 1/4"" connectors', '2 x 6ft long']"
906,B01GO0X8GM,"JahyShow Wii to HDMI Converter Output Video Audio Adapter - Supports All Wii Display Modes (NTSC 480I, 480P,PAL 576I) to 720P / 1080P HDTV & Monitor Best Compatibility and Stability",3.8 out of 5 stars,53 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Video Converters']","['Make sure this fits\nby entering your model number.', 'Wii to HDMI Converter can convert the standard Wii output into an HDMI compatible device allowing audio and video to be carried over a single HDMI cable.', 'Wii to HDMI Adapter detects Wii display modes including NTSC 480i, 480p, PAL 576i automatically, and upscales them to HDMI 720P or 1080P.Supports all Wii display modes (NTSC 480i 480p, PAL 576i).', 'The extra 3.5mm audio socket brings your convenience to connect headphone or speaker.Wii to Hdmi Converter Output Video Audio Adapter, With 3.5mm Audio Video Output Supports All Wii Display Modes, Best Compatibility and Stability for Nintendo', 'Wii to hdmi converter a support Video and audio in full digital HDMI format, no transmission loss.Audio cable is needed during using,please kindly check it.', ""Don't forget to go in the settings and change screen resolution from 480i to 480p. Some HDTVs do not support games at 240p/480i over HDMI: they only work through the composite A/V cords. If you switch the Wii to 480p mode they may work over HDMI.""]"
907,B00YZ5KTEI,"NavePoint Cat5e (CCA), 1000ft, Blue, Solid Bulk Ethernet Cable, 24AWG 4 Pair, Unshielded Twisted Pair (UTP)",4.1 out of 5 stars,50 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Cables & Interconnects', 'Ethernet Cables', 'Cat 5e Cables']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
908,B019BYBR48,Retekess V112 AM FM Radio Portable Mini Radio with Earphone Pocket Digital Tuning Rechargeable Battery LCD Display for Walking Jogging(Gold),3.8 out of 5 stars,759 ratings,"['Electronics', 'Portable Audio & Video', 'Radios', 'Personal Radios']","['V112 digital radio supports AM and FM broadcasts;64/87-108MHz FM; 520/522-1710KHz AM; 9/10KHz AM steps adjustable', 'V112 am fm radio with 0.1lb weight;this small radio with earbuds; And be also used as fm antenna', 'V112 portable personal radio is an AM FM 2 band radio; so you can read the radio station directly and know the charging process', 'Lock switch design;prevent accidental operation suggests the ideal behind radio is putting in the pocket', 'V112 mini radio is a upgrade version;we improve the built-in 500mAh lithium battery for better battery lifetime']"
909,B016ZZ9VQW,"JETech Case for Samsung Galaxy Tab S2 9.7 inch Tablet with Auto Sleep/Wake Feature, Black",4.4 out of 5 stars,106 ratings,"['Electronics', 'Computers & Accessories', 'Tablet Accessories', 'Bags, Cases & Sleeves', 'Cases']","['Designed for Samsung Galaxy Tab S2 9.7"" tablet. Fit Models: T810/T815/T813', 'Made with PC and PU. Slim/light design. Synthetic exterior and smooth interior provide comprehensive protection for your tablet', 'Magnetic smart cover supports automatic sleep/wake function.The tri-fold front cover can support tablet in two standing position for viewing and typing', 'Easy access to all the controls and features; Perfect cutouts for speakers, camera and other ports', 'Package includes: Samsung Galaxy Tab S2 9.7"" case, customer service card']"
910,B016WQQN7O,"Cat7 Ethernet Cable - 20 ft - RJ45 Connector - Cat 7 Double Shielded STP - 10 Gigabit 600MHz - Premium, High Speed (6m) Network Wire, Patch, LAN Cord - 20 Feet",4.4 out of 5 stars,484 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Cables & Interconnects', 'Ethernet Cables', 'Cat 7 Cables']","['Make sure this fits\nby entering your model number.', 'CAT 7 High speed Ethernet Patch Cable Connects to your Modem, Router network components in a wired LAN Cord (local area network).', 'Performance: Cat7 Ethernet Cable 20 ft provides up to 1000MHz, used for 10BASE-T and data speed up to 10 Gigabits per second', 'High quality: 4 Shielded twisted pair of copper wires (STP) Double Shielded for Interference Protection, RJ45 Connector with 50-micron gold-plated contact pins. for Secure reliable data transfer.', 'Compatible: CAT7 ethernet cable is Compatible with Cat5, Cat5e cat6 and cat6A patch cables. Designed for Playstations, Xbox, Networks Adapters, Hubs, Switches, Routers, DSL/Cable Modems, Patch Panels and other high-performance Computer Networking applications.', 'Measures 20 FEET (6 Meters) backed by Ultra Clarity Cables limited 1-year warranty.']"
911,B01BV1X9DG,LG 32MP58HQ-P 32-Inch IPS Monitor with Screen Split,4.3 out of 5 stars,463 ratings,"['Electronics', 'Computers & Accessories', 'Monitors']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
912,B01CHQ8Z7Y,Neewer 13feet/390cm Two Way Rotatable Aluminum Adjustable Tripod Boom Light Stand with Sandbag for Studio Photography Video,4.4 out of 5 stars,133 ratings,"['Electronics', 'Camera & Photo', 'Lighting & Studio', 'Lighting', 'Lighting Controls & Modifiers', 'Soft Boxes']","['Make sure this fits\nby entering your model number.', 'A great way to improve your lighting for product and portrait photography.', 'Extend the bar and adjust the angle using the butterfly knob and you will have a stand with a two section boom ready to use.', 'The arm bar can be extended to the length of 75inch/190cm.Sets up easily in a matter of seconds.3 legs stages at the bottom to have solid stability.', 'The boom allows you to place a light directly over your subject matter for great separation and light control.It can also be rotated to 180 degree,so you can shoot the subject under different angle, and then you will capture various beauties of it.', 'An included sandbag gives a perfect counterbalance for safety and smooth movement.Note:The softbox is not included.Do NOT take out the boom arm to use it as light stand.']"
913,B01F6URXYY,"Musou HDMI to 1080P Component Video (YPbPr) Scaler Converter Adapter with Coaxial Audio Output + R / L Audio Support Windows 10,Black",4.0 out of 5 stars,300 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Video Converters']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
914,B01G40WZOS,"BlueBeach 37mm Lens Cap - Snap on Clip on with String for Camcorders, Cameras - Canon, Nikon, Olympus, Panasonic, Pentax,Samsung, Sony, Leica etc",3.9 out of 5 stars,28 ratings,"['Electronics', 'Camera & Photo', 'Accessories', 'Lens Accessories', 'Lens Caps']","['Make sure this fits\nby entering your model number.', 'Suitable for all lens that requires a 37mm cap', 'String that fastens to camera body - You will not lose this cap']"
915,B01FZ1Z6Q6,"Outdoor TV Antenna, Antop HDTV Flat Panel Amplified HDTV Antenna Big BOY 80 Mile Multi-Directional Reception with 4G LTE Filter and Smartpass Amplified (40ft Coaxial Cable Include)",4.1 out of 5 stars,256 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Antennas', 'TV Antennas']","['※【Support UHF vhf】strengthen UHF & VHF reception, like NBC, ABC, etc. Assuring you more channel reception and less blind spots, like CBS, Fox, the CW, and PBS, etc.', '※【Smart pass amplifier】exclusive an top technology, uses an all-in-one design allowing easier adjust the balance between short and long range reception. Build in 4G LTE Filter blocks 3G and 4G wireless signals for noise-free digital reception.', '※【Waterproof & anti-uv】get better signal reliability on windy or rainy day and unti-uv coating and provides visual appeal. Fit home/RV/attic/Marine use.', '※【One Antennas for multiple tvs】this at-400b antenna is strong enough for multi-TVs with an top Splitter. Your family can enjoy free local channels in living room, bedroom, bathroom, kitchen and garage at the same time, Like news, kids Channel, weather forecast, ball game and educational Channel etc. (Splitter is not included)', '※【Easy installation set-up. Get done in 5 minutes! Quick, simple, and excellent! Enjoy your free TV shows!']"
916,B01AJOYX54,0,0,0,0,0
917,B01DIURF0G,0,0,0,0,0
918,B01DIVU78M,"CableDeconn Aluminum Multi-Function Thunderbolt Mini Displayport 1.2 to HDMI 4K& VGA Converter Adapter Cable for Apple Macbook Pro air, iMac Surface pro2 3 4 Mini DP to HDTV Eyefinity VGA Adapter",4.1 out of 5 stars,69 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Cables & Interconnects', 'Thunderbolt Cables']","['Make sure this fits\nby entering your model number.', 'Given much faster transfer rate up to 5.4Gbps per lane. It increase the video data bandwidth to 2160Mbytes/sec, providing support for emerging display applications', 'Enables full 4K x 2K resolution(Only HDMI Port), 3D stereo beyond full HD, Supports video resolutions up to 3840*2160 and support stereoscopic images beyond full HD,Please be aware that with an OS X Mavericks update (10.9 and later) Apple disabled 4K output on the vast majority of prevous Mac models. For a list of 4K-compatible Mac systems, please google HT202856', 'Mini DP V1.2 Version, also support DP V1.1, Transmits both audio and video from computer or tablet to HD display via HDMI', 'Lightweight and portable adapter for connecting a Mini DisplayPort (thunderbolt port) to HDMI , monitor or projector with HDMI/VGA cable.A separate HDMI/VGA cable is required, not included, Not compatible with Thunderbolt 3 (USB-C) ports', 'Compatible with Apple MacBook Pro, MacBook Air, iMac, Mac mini, Mac Pro; Microsoft Surface Pro/Pro 2/Pro 3 (NOT Surface for Windows RT); Lenovo ThinkPad X1 Carbon, X230/X240s, L430/L440/L530/L540, T430/T440/T440s/T440p/T530/540p, W530/W540, Helix; Dell XPS 13/14/15/17, Latitude E7240/E7440, Precision M3800; Alienware 14/17/18; Acer Aspire R7/S7/V5/V7; Intel NUC; Asus Zenbook; HP Envy 14/17; Google Chromebook Pixel; Cyberpower Zeusbook Edge X6; Toshiba Satellite Pro S500, Tecra M11/A11']"
919,B01AJOX7LU,"MoKo Microsoft Surface Pro 7/Pro 6/Surface Pro 5 (Pro 2017)/Pro 4/Pro 3 Type Cover, Ultra-Slim Wireless Bluetooth Keyboard with Trackpad, 7-Color LED Backlit, Built-in Rechargeable Battery, Gray",3.1 out of 5 stars,403 ratings,"['Electronics', 'Computers & Accessories', 'Tablet Accessories', 'Keyboards']","['No deductibles or added costs. Parts, labor and shipping included.', 'Stains, rips or tears and seam separation covered from day one. Other breakdowns covered after the manufacturer warranty expires.', 'File a claim online or by phone 24/7.', ""If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
920,B01FUBCU5G,SIOTI Filter Case Square Filter Pouch with 4PCS Square Filter Capacity and 1 Holder for 40.5mm-105mm Round or Square Filters and Filter Holder,4.1 out of 5 stars,33 ratings,"['Electronics', 'Camera & Photo', 'Bags & Cases', 'Filter Cases']","['Make sure this fits\nby entering your model number.', 'Designed for square filters,size:100*100mm~100*150mm(3.94*3.94~3.94*5.9in)', 'Fits Round or Square Filters sizes 40.5mm to 105mm.', 'Can hold 4 pcs square filter(tight)+2pcs extra square filter(loose)+1 filter holder + some small tools or parts', 'Soft nylon inside prevent filter from scratching and prevent from falling', 'Can be used with belt for easily carry']"
921,B017B2043W,"Arlo Q – Wired, 1080p HD Security Camera | Night vision, Indoor only, 2-Way Audio | Cloud Storage Included | Works with Alexa (VMC3040)",4.1 out of 5 stars,"5,791 ratings","['Electronics', 'Camera & Photo', 'Video Surveillance', 'Surveillance Cameras']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
922,B016YS8FZS,"Monoprice Cat6 Ethernet Bulk Cable - Network Internet Cord - Solid, 500Mhz, UTP, CMR, Riser Rated,  Pure Bare Copper Wire, 23AWG, 250ft, Blue",4.4 out of 5 stars,203 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Cables & Interconnects', 'Ethernet Cables', 'Cat 6 Cables']","['Make sure this fits\nby entering your model number.', 'Unshielded Twisted Pair (UTP) Category 6 Ethernet cable', '23AWG solid, pure bare copper conductors', 'CMR (Riser) fire safety rating', '500MHz bandwidth', '250 foot roll']"
923,B01FZX1NUM,0,0,0,0,0
924,B01D4H1BOE,"KAKA 17 Inch Laptop Travel Backpack Casual Daypack with Side Handle and Tie Rod Fixing Belt，Anti Theft Water Resistant Student Back Pack,Commuting Backpack for Men Women",4.5 out of 5 stars,193 ratings,"['Electronics', 'Computers & Accessories', 'Laptop Accessories', 'Bags, Cases & Sleeves', 'Backpacks']","['Make sure this fits\nby entering your model number.', ""Main Material: This backpack is made of durable terylene oxford fabric, and the lining is waterproof, it's not easy get wet."", 'Structure: A total of 10 pocktes. 1 Main zipped pocket, 2 small pockets in the main pocket, 2 front zipped pockets, 1 side mesh pocket 1 laptop sleeve and 3 pockets in the large front zip pocket.', 'Approx Dimensions: 13"" L x 22"" H x 8""W Capacity: 40L (Large size fits most 17"" Laptop.)', 'Warranty: All of our bags have 1-YEAR WARRANTY. Any quality problems with your bag, please contact us, we will solve it.', ""ibagbar: It's an awesome backpack that you will receive many compliments from your family and friends.""]"
