,asin,product_name,product_rating,product_rate_count,category,description
245,B01EBI4N7W,Impact Select Air Duster Compressed Canned Air Keyboard Computer Cleaner Dust Off 10oz Can with Straw (4 Pack),4.2 out of 5 stars,65 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Cleaning & Repair', 'Compressed Air Dusters']","['Make sure this fits\nby entering your model number.', 'Ideal for cleaning CPUs, keyboards, computer mice, and workstations', 'Removes dust, lint and other contaminants from hard to reach areas', 'Delivers pure moisture free blasts - 100% Ozone safe, contains no CFCs, HCFCs, Propane or Butane', 'Contains a bitterant to discourage inhalant abuse', 'Net Weight 10oz / 283g /332ml']"
246,B01FHC0Q7W,"CableCreation 100-PACK Cat 6 RJ45 Plug with Hood Connector, Transparent",4.0 out of 5 stars,344 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Cables & Interconnects', 'Ethernet Cables', 'Cat 6 Cables']","['Make sure this fits\nby entering your model number.', 'CAT 6 performance rated for a Gigabit Ethernet channel compliant network', 'For OD:6.0 or stranded STP/FTP/UTP cable, include hood Connector', 'Save money by using these connectors to create your own patch cables', 'ROHS compliant, and the color is Transparent, allow indicator light penetration better', 'Easy for Carry, Gold plated connectors resist corrosion, improve the signal performance']"
247,B01FFV59PY,Ultimate Ears UE ROLL 2 Black Volcano Wireless Portable Bluetooth Speaker Waterproof,3.8 out of 5 stars,534 ratings,"['Electronics', 'Portable Audio & Video', 'Portable Speakers & Docks', 'Portable Bluetooth Speakers']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
248,B01CCTZCY0,Wireless TV Headphones RF Headphones with Charging Dock HiFi Transmitter 328 Feet Wireless Range Clear Stereo Sound Support Optical Coaxial AUX RCA Audio Output Ideal for Hard of Hearing,3.8 out of 5 stars,69 ratings,"['Electronics', 'Headphones', 'Over-Ear Headphones']","['No deductibles or added costs. Parts, labor and shipping included.', ""Drops, spills and cracked screens covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
249,B01CFK6L1O,"waka 10 Pack Microfiber Cleaning Cloth, Eyeglass Cleaner, Lint Free Cloth for Eye Glasses, Camera Lens, TV Screen, Computer, Laptops, iPad, iPhone, Cell Phone, Sunglass Wipes, 6x7",4.7 out of 5 stars,371 ratings,"['Electronics', 'Camera & Photo', 'Accessories', 'Cleaning Equipment', 'Cloths']","['Ultra gentle and extremely fine lint free microfiber cleaning cloth leaves zero marks or scratches, safe for all delicate surfaces.', '30% thicker than generic micro fibre cloths, top quality composed of 80% Polyester and 20% Polyamide for enhanced softness, tightly woven, easy to brush.', 'Bright yellow color makes the dust and dirty on microfiber cloth nowhere to hide compares to black color ones.', ""Special arc pattern edges won't scratch your expensive eyeglasses, crizal glasses, camera lens, iphone, ipad, Laptop computer, TV screen, sunglass etc compares to generic saw pattern edges cleaner in the market."", '10 Pack set with large size 6x7"" at low price, each cleaning wipes is individually packed in its own plastic bag for long term safe keeping. If there is any problems with the product, please contact us in the first time for a instant help.']"
250,B01GVA2YNI,Samsung BN59-01220A BN59-01220E Remote Control,4.4 out of 5 stars,158 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Remote Controls & Accessories', 'Remote Controls']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
251,B01G4EDVLA,"Polk Audio DB692 DB+ Series 6""x9"" Three-Way Coaxial Speakers with Marine Certification, Black",4.4 out of 5 stars,72 ratings,"['Electronics', 'Car & Vehicle Electronics', 'Marine Electronics', 'Marine Speakers']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
252,B01H633PC8,Cables Direct Online Snagless Cat5e Ethernet Network Patch Cable Gray 30 Feet,4.3 out of 5 stars,222 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Cables & Interconnects', 'Ethernet Cables', 'Cat 5e Cables']","['Make sure this fits\nby entering your model number.', 'Compliance Standards: EIA/TIA-568B Category 5E', 'Works Best For Your Desktop, Laptop, Router, Modem, Switch, Hub, DSL, xBox, PS2, PS3, And More', 'Connector(s) (Both Sides): 1 x RJ-45 - Male', '4 Pairs Stranded Twisted Pair Network Cable Used For Carrying Data Signals At Speeds Of Up To 350MHz Of Bandwidth.', 'CAT5e 30FT CCA - Copper Clad Aluminum (CCA) conductors, gold plated connectors to insure a clean and clear transmission.']"
253,B01E8TTWZ2,"USB Numeric Keypad, Jelly Comb N001 Portable Slim Mini Number Pad for Laptop Desktop Computer PC, Full Size 19 Key, Big Print Letters - Black",4.4 out of 5 stars,845 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Input Devices', 'Numeric Keypads']","['Make sure this fits\nby entering your model number.', 'PlUG-and-PLAY device: no drivers required; USB port required.', 'Full-size 19mm keys improve speed and accuracy by making it easier to locate and press the numbers you are looking for.', 'Numeric keypad supports NumLock.', 'QUIET SOFT TOUCH: Integrated ergonomic tilt provides added comfort which helps reduce strain, great for those working on spreadsheets, accounting files or financial applications.', 'COMPATIBILITY: Works with PC and desktop computers that have Windows 2000, XP, Vista, or Windows 7 operating systems.']"
254,B01CDU2TK8,SOONSUN Frame Mount Housing Case with Basic Buckle and Long Thumb Bolt Screw for GoPro Hero 3 3+ 4 Camera and All Slots Fully Accessible-Black,4.4 out of 5 stars,225 ratings,"['Electronics', 'Camera & Photo', 'Accessories', 'Tripod & Monopod Accessories', 'Camera Mounts & Clamps']","['Make sure this fits\nby entering your model number.', 'Compatible with GoPro Hero 4 Hero3 hero3+ cameras only.', 'The material is plastic, lightweight and convenient.', 'It suitable for travel/climbing/running, not waterproof and not optimized for use in extreme conditions.', 'The package include: 1 x frame mount housing, 1 x Long thumb screw, 1 x Quick release buckle.', 'The unique design, bring you better playing experience.']"
255,B01EKPFA5A,"HOLDPEAK 881C Digital LUX Meter, Measure Range 0.1-200,000 Lux, 0.01-20,000 FC Light Meter with Peak Hold, Lux/FC Unit, Data Hold and LCD Display,Backlight for Plants and LED Lights",3.8 out of 5 stars,55 ratings,"['Electronics', 'Camera & Photo', 'Lighting & Studio', 'Light Meters & Accessories', 'Light Meters']","['Make sure this fits\nby entering your model number.', '☀【Larger Measurning Range】Measure Range: 0.1Lux～200,000Lux, 0.01FC~20,000FC.', '☀【Safer & Higher Accuracy】More convenient functions with 2.0 times/s Rapid Response, Auto Zeroing. Accuracy (±4% readings ±0.5% F.S) for ≦20K Lux/2K FC; ( +/- 5% of readings ±10dgt ) for >20K Lux/2K FC.', '☀【Data Hold Supported】Supporting Data Hold & Peak-Data hold switches, Lux/FC switchable, Low power consumption, Short rise and Fall time.', '☀【More Functions You May Need】Higher functions includes Over-range indication, Large LCD display with Back Light,MAX Hold,1*screwdriver and 1*9V Battery are Included.', '☀【Wide Range of Application】It can be used for plants,office,home,factory,square,stadium,waiting room,photography,scenic,design and so on.']"
256,B01EW94ZUU,"Micro USB Cable, 3Pack 6.6ft Magic-T Android Charger Cabe Fast Phone Charging Cord Compatible Samsung Galaxy J3 J7, S6 S7 Edge Note 4 5, LG Stylo 2/3, LG G3 G4 K20 K30 Plus, Kindle, Android Tablets",4.4 out of 5 stars,188 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Cables & Interconnects', 'USB Cables']","['Make sure this fits\nby entering your model number.', 'High Performance. It is equipped with 28 / 21 AWG power wires to keep charging and syncing data at speed of 480-Mbps/ over 1.2amp. Commonly longer cable charge more slowly. Magic-T cable is 8% faster than standard cables. It means that it only takes about 2 hours to fully charge Samsung Galaxy S6 (2550amh).', '3 Colors for different needs. It is time to get rid of boring black & white and to brighten your life. It is great to give as gift, as well back-up cable for you to use in office, bedroom, cars and anywhere else you need.', 'Super Long Design. Charge and sync with Ease & Safety. It is 6.6ft/2m in length. Non-toxic material is selected in case of children and pets will chew it. Moreover it allows you to stay within 2 meters around wall charger or laptop while charging phone. Just lay on bed or sofa as you like.', 'Life time & Hassle-free Warranty. The Micro USB Cables fits perfectly for Android/Window cellphones,tablets,E-readers,MP3 Players,Xbox,PS4 and more USB powered devices.If for any reasons you are not satisfied with our service or product, please contact us first. Magic-T backs up all products with Life Time Warranty and takes responsible for any un-expectable issues.', 'Durable Design. It is tough enough to survive in 4000+ bends test. Thin connecter can easily and securely slots in most cases,fits tight and not loose.']"
257,B01EIO5EJ0,JVC GY-HM170U Ultra 4K HD 4KCAM Professional Camcorder & Top Handle Audio Unit with XLR Microphone + 64GB Card + Reader + Kit,5 out of 5 stars,28 ratings,"['Electronics', 'Camera & Photo', 'Video', 'Camcorder Bundles']","['KIT INCLUDES 5 PRODUCTS -- All BRAND NEW Items with all Manufacturer-supplied Accessories + Full USA Warranties:', '[1] JVC GY-HM170U Ultra 4K HD 4KCAM Professional Camcorder & Top Handle Audio Unit +', '[2] JVC QAN0067-003 Microphone +', '[3] SanDisk 64GB SDXC I U3 Card +', '[4] USB 3.0 SD/microSD Card Reader + [5] PD 5pc Complete Cleaning Kit']"
258,B01DNE7H1O,headphone adapters,4.4 out of 5 stars,112 ratings,"['Electronics', 'Computers & Accessories', 'Networking Products', 'Hubs']","['Make sure this fits\nby entering your model number.', '[Easy to Use] Specially designed for your 10.5-inch iPad Pro with the Smart Connector. Plug and play. No Batteries needed. No charging needed. No Bluetooth pairing needed. Just attach the Smart Connector and start typing.', '[Premium Quality] Made of high-strength engineering plastic, it guarantees a longer life span and consistent performance. The drawing force of each key is more than 0.8 kgf, which brings you a sensitive tactile response and a comfortable and precise typing experience.', '[Protective Cover and Flexible Stand] Foldable design allows your iPad Pro to be tilted up to 50 degrees to provide the most comfortable viewing typing angle. It folds to create a slim, lightweight cover, and provides all-round protection for your iPad Pro and keep it from bumps, scratches, dents, and spills.', '[Auto Wake and Sleep] Open the flip cover and your iPad Pro wakes up. Close the flip cover and your iPad Pro goes to sleep. This reduces energy consumption and extends battery life.', '[Convenient iOS Shortcuts] A dedicated row of shortcut keys provides easy access to all the tasks on your iPad Pro. You will be able to search the websites, adjust the brightness, switch apps, and control the volume levels with a press of a button.']"
259,B01G59ICPE,KKmoon 7 Inch 2 Din HD BT Car Radio MP5 Player & Receiver Multimedia Radio Entertainment USB/TF FM Aux Input,3.7 out of 5 stars,28 ratings,"['Automotive', 'Replacement Parts', 'Switches & Relays', 'Switches', 'Radio Power Boost']","['Make sure this fits\nby entering your model number.', '7 inch 2 din HD car radio MP5 player with digital touch screen.', 'Support BT and hand free function.', 'Support FM and built-in Aux Input. Support rear view camera input function.', 'Support TF card(up to 32GB) slot and standard USB interface. 24 hours digital display clock and date.', 'Can charge for mobilephone or other USB devices. Colorful backlights of power button for decoration in your car.']"
260,B01CRA9GU0,"SecurOMax HDMI Cable (4K 60Hz, HDMI 2.0, 18Gbps) with Braided Cord, 1.5 Feet, 2 Pack",4.5 out of 5 stars,484 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Cables & Interconnects', 'Video Cables', 'HDMI Cables']","['4K UHD, 18 Gbps, 30 AWG, Category 2, High Speed, HDMI Cable (A Male to A Male)', 'Supports 4K at 60Hz over HDMI 2.0; UHD 4K 2160p, QHD 1440p, HD 2K 1080p, 3D and HDTV', 'Oxygen-free bare copper wiring; Braided cord; 24K gold-plated shielded connectors', 'Ethernet and Audio Return Channel (ARC); Compatible with HDMI v2.0, v1.4, v1.3', 'Length: 1.5 feet (0.45 meters), 2 Pack']"
261,B01EKU1XKG,"Leedemore USB 3.0 Hub, 4 Port USB Hub with Power Adapter Ultra Slim Super Speed Data Transfer Hub for mac Laptop Ultrabook and Tablet PC",3.5 out of 5 stars,156 ratings,"['Electronics', 'Computers & Accessories', 'Networking Products', 'Hubs']","['Make sure this fits\nby entering your model number.', '★Function:Expand your computers connectivity with this 4-port USB hub', '★Super Speed Data:USB 3.0 Interface theoretical Up to 5 Gbps data speeds, compatible with USB 2.0', '★Support:Support windows xp/vista/7/8/10 and Mac OS, linux, working with USB 2.0 / USB 1.1', '★Package:1pcs 4 Port USB 3.0 Hub, 1pcs 5V/2A power adapter', '★Warranty:Leedemore provide 3 month warranty']"
262,B01EV0RNIQ,waka 52mm MC UV Filter - Ultra Slim 16 Layers Multi Coated Ultraviolet Protection Lens Filter for Canon Nikon Sony DSLR Camera Lens,4.5 out of 5 stars,334 ratings,"['Electronics', 'Camera & Photo', 'Accessories', 'Filters & Accessories', 'Skylight & UV Filters']","['Make sure this fits\nby entering your model number.', ""PREMIUM QUALITY: 16 layers multi coated optical glass filter, 99% transmittance compares to 90% transmittance of generic UV filter. Protect your expensive lens from dust and scratch while not lowing your photo quality. IMPORTANT: Please find your lens thread size on your camera lens front following by symbol 'Ø' to choose the CORRECT SIZE. Check NO.2 product image to find the most used lens size."", 'ULTRA SLIM: only 0.12""/3mm in depth, slim profile design ideal for wide angle lenses. A golden line on circle adds beauty to the filter and your DSLR camera.', ""GREATEST COST PERFORMANCE: Why buy those cheap, none coated, resin UV filters? Backed with waka's 24 months 100% Satisfaction Guarantee warranty."", 'ULTRAVIOLET PROTECTION: Multi-coated glass blocks and prevents the harmful effect of UV rays and eliminates haze that can register a bluish cast from scenic shots.', ""A MUST HAVE: Most popular protection filter for general and everyday use. TIPS: 1): Please verify your camera's lens thread size before purchase. 2) For Canon 18-55mm lens please choose 58mm size, for Nikon 18-55mm lens please choose 52mm or 55mm size.""]"
263,B01C3LEE9G,Nikon COOLPIX B500 Digital Camera (Red),4.2 out of 5 stars,449 ratings,"['Electronics', 'Camera & Photo', 'Digital Cameras', 'Point & Shoot Digital Cameras']","['No deductibles or added costs. Parts, labor and shipping included.', ""Drops, spills and cracked screens covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
264,B01DM24HLA,Esimen Travel Case for Texas Instruments TI-84 / Plus CE Portable Hard Carry Case Travel Bag -Extra Room for Pen and Accessor,4.5 out of 5 stars,137 ratings,"['Electronics', 'Accessories & Supplies', 'Office Electronics Accessories', 'Calculator Accessories']","['Make sure this fits\nby entering your model number.', 'Dimension: Outer dimension: 8.46"" L - 3.8"" W - 2.4"" H.(21.5*10.5*4CM) - Inner dimension: 7.7"" L - 3.6"" W - 1"" H Bottom, .8"" H Top.Weight: 120g Color: Black', 'This Case fit for Most Graphing, Scientific and Financial Calculators. Texas Instruments / TI, HP / Prime, Casio Such as: Texas Instruments TI-84, 83, 85, 89, 82, Plus / C Silver Edition Graphing Calculator. HP 50g Graphing Calculator - Casio PRIZM / fx-9750GII Graphing Calculator AND MUCH MORE.', 'With Soft Interior layer with Mesh Inner Pockets for cable / USB connector. - Includes Removable Wrist strap for your Comfort,more convenient to carry it.It can accommodate other essential accessories in it, like pencils, eraser, graphing ruler, calculator more stable', 'Made of Supreme Quality Durable EVA Anti-Shock, Weather Resistant Material. With Soft Interior layer with Mesh Inner Pockets for cable / USB connector.', 'Package Includes: 1 x Hard Case (not include calculator, pencils, eraser, Graphing ruler),Backed by 100% Money back Guarantee, this is totally risk-free buy; CLICK the Orange button to Order Now!']"
265,B01D1RR0NI,Kenox Vintage PU Leather Backpack School College Bookbag Laptop Computer Backpack - Brown,4.3 out of 5 stars,423 ratings,"['Electronics', 'Computers & Accessories', 'Laptop Accessories', 'Bags, Cases & Sleeves', 'Backpacks']","['Make sure this fits\nby entering your model number.', '✔ Size:17*13*5 inches', '✔ The material is very high-class. There was no weird smell upon opening the new product.', '✔ Zippers are dependable and sturdy.', '✔ The padding on the straps and back support is Very comfortable. Because they are wide enough.', ""✔ It's gender neutral and very classy-looking. You can use it for your college, travel or business, People will go crazy about this bag everywhere you go.""]"
266,B01FAM9A2G,eBoot 2 Pack 3.5mm Stereo Jack to 3.5mm Audio Female/Female Adapter Connectors,4.2 out of 5 stars,189 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Cables & Interconnects', 'Audio Cables', 'Stereo Jack Cables']","['Splice together two stereo audio cables', '3.5 mm stereo jack to 3.5mm stereo jack adaptor', 'Connect two 3.5 mm audio cables to extend the connection', 'Coupler has two 3.5 mm female stereo jacks', 'This adapter will extend a 3.5 mm headphone-style in line of a cable']"
267,B01EK7TEL4,"AmazonBasics 31"" 2.0 Channel Bluetooth Sound Bar with Dual Neodymium Magnet Speakers",4.3 out of 5 stars,"1,983 ratings","['Electronics', 'Home Audio', 'Speakers', 'Sound Bars']","['Note: Please refer the User Manual from the Technical Specification before use.', 'Designed to deliver best audio quality when used with televisions less than 42 inches.Improved Sound quality with dual Neodymium magnet speakers. 31-inch 2.0 channel sound bar with remote control (not compatible with universal or TV remotes)', 'Bluetooth technology offers seamless streaming from Bluetooth-enabled mobile phone, tablet, or computer', 'Dual full-range stereo speakers for powerful audio; up to 90 dB of expansive audio and crystal-clear sound', '3 sound modes: Standard for TV programs, News for more intelligible dialog, and Movie for optimized soundtracks']"
268,B01E9NDSOS,Multi-function Military Tactical Laptop Bag 11159,4.3 out of 5 stars,107 ratings,"['Electronics', 'Computers & Accessories', 'Laptop Accessories', 'Bags, Cases & Sleeves', 'Messenger & Shoulder Bags']","['No deductibles or added costs. Parts, labor and shipping included.', 'Stains, rips or tears and seam separation covered from day one. Other breakdowns covered after the manufacturer warranty expires.', 'File a claim online or by phone 24/7.', ""If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
269,B01G4JFUSC,Patriot Memory Performance Viper Elite DDR4 16GB Memory Kit PC3-17000 (2133MHZ) PVE416G213C4KGY Gray,4.3 out of 5 stars,9 ratings,"['Electronics', 'Computers & Accessories', 'Computer Components', 'Internal Components', 'Memory']","['Make sure this fits\nby entering your model number.', 'Performance DDR4, DRAM, PC memory for gaming, power computing, content creation', '16GB (2x8GB) DDR4 Module Kit', '288-Pin NON-ECC UDIMM', '1.2V, Timing 14-14-14-32, 2133 MHz', 'Intel 6th Generation Core processors and later']"
270,B01D3I8A7A,AmazonBasics Chest Mount Harness for GoPro with AmazonBasics Head Strap Camera Mount for GoPro,4.5 out of 5 stars,215 ratings,"['Electronics', 'Camera & Photo', 'Accessories', 'Tripod & Monopod Accessories', 'Camera Mounts & Clamps']","['Make sure this fits\nby entering your model number.', 'Compatible with all GoPro cameras including GoPro HERO6, HERO5 Black, HERO5 Session, HERO4 Black, HERO4 Silver, and HERO Session', 'Fully adjustable; fits a wide range of adult sizes', 'Waterproof head-strap camera mount; compatible with all GoPro cameras including GoPro HERO6, GoPro HERO5 Black, HERO5 Session, HERO4 Black, HERO4 Silver, and HERO Session', 'One size fits all; fits directly on head or over most helmets']"
271,B01E46ATQ0,"Ubiquiti Networks Networks UniFi Switch, 16 Port, 150W",4.4 out of 5 stars,911 ratings,"['Electronics', 'Computers & Accessories', 'Networking Products', 'Switches']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
272,B01D0PKF0Q,"Canon PowerShot SX420 IS Digital Camera (Black) with 20MP, 42x Optical Zoom, 720p HD Video & Built-In Wi-Fi + 64GB Card + Reader + Grip + Spare Battery and Charger + Tripod + Complete Accessory Bundle",4.1 out of 5 stars,527 ratings,"['Electronics', 'Camera & Photo', 'Digital Cameras', 'Point & Shoot Digital Cameras']","['No deductibles or added costs. Parts, labor and shipping included.', ""Drops, spills and cracked screens covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
273,B01FS2EIAW,Odstore 1.2V 2200mAh Ni-Cd Tap Sub C SC Rechargeable Battery Batteries (15pcs Green),3.7 out of 5 stars,43 ratings,"['Electronics', 'Portable Audio & Video', 'CB & Two-Way Radios', 'Accessories', 'Batteries']","['Package: 10/12/15/16PCS', 'Capacity:2200mah', 'Chemistry: NI-CD', 'Size: Sub C ( 42.5*22mm)', 'Type：rechargable battery, designed for enhanced performance for high drain applications such as emergency lighting, portable devices, power tools']"
274,B01C88868O,0,0,0,0,0
275,B01GE6MS8K,SUPON 6 inches /15.2 Centimeters diameter Speed Ring Adapter Flange Speedring Softbox Soft Box For Bowens S Flash / Monolight,3.6 out of 5 stars,23 ratings,"['Electronics', 'Camera & Photo', 'Lighting & Studio', 'Lighting', 'Lighting Controls & Modifiers', 'Soft Boxes']","['Make sure this fits\nby entering your model number.', 'All metal design for interchangeable speedring insert', 'Diameter :6"" (15.2cm)', 'Compatible with Bowens studio flash, suitable for godox softbox Smooth surface for effortless mount', 'Standard speedring for rectangular soft box', 'Smooth surface for effortless mount']"
276,B01D4GH1AI,"Galaxy Tab E 8.0 Glass Screen Protector,[2 Pack] AnoKe (0.3mm 9H) Tempered Glass Screen Protector Film Sheild for Samsung Galaxy Tab E 8.0 T377 Glass-2Pack",4.3 out of 5 stars,93 ratings,"['Electronics', 'Computers & Accessories', 'Tablet Accessories', 'Screen Protectors']","['Include 2pcs [Full Cover] Tempered Glass Screen Protector, compatible with Galaxy Tab E 8.0, SM-T377.', 'Top Grade Protection,protecting your screen from drops, scratches, scrapes. High quality premium tempered glass with polished, rounded edges.', '9H Hardness, 99.99% transparency preserves the original screen brightness.', 'High Definition and Touch Sensitive - Highly responsive, sensitive with clarity and transparency ensures fast responding performance. Easy Installation - Free Adhesive makes it easy to install this Galaxy Tab E 8.0, SM-T377 screen protector', ""Lifetime Replacement Warranty - AnoKe's [Full Cover] Tempered Glass Screen Protectors are backed by a lifetime warranty. Lifetime no-hassle replacements warranty provides easy lifetime protection.""]"
277,B01DZJ7CBW,0,0,0,0,0
278,B01EOL17SO,"ALXCD Clips for Headphone, Earphone Cable Clip, 360 Degree Rotate Earphone Cable Clothing Clip , 2 Pcs White & 2 Pcs Black Clips for Most Monster, Sony, Sennheiser and Plantronics Headset, Pack of 4",3.3 out of 5 stars,13 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Headphone Accessories', 'Extension Cords']","['Make sure this fits\nby entering your model number.', 'Attach your earphone cable on it and clip the loose cable on your collar', 'Clothing clips attach to wires and helps prevent the cord from moving around', 'Suitable with cell phone headphone, earphone, MP3, iPod, Apple headphone', 'Lightweight and small design', 'Package: 2 Pcs White Clip & 2 Pcs Black Clip']"
279,B01H38MW48,Neewer 49MM CPL Circular Polarizer Filter Multi-Coated for Camera Lens with a 49mm Filter Thread,3.3 out of 5 stars,4 ratings,"['Electronics', 'Camera & Photo', 'Accessories', 'Filters & Accessories', 'Polarizing Filters']","['Make sure this fits\nby entering your model number.', '49MM CPL Circular Polarizer Filter NOTE: Camera, Lens, iphone, ipad, Eyeglass and Watch shown in the picture NOT INCLUDED', 'Effectively helps remove unwanted reflections from surfaces such as water and glass. Increases color saturation. Essential for outdoor photography', 'NOTE: This CPL Filter is compatible with all 49mm lenses. Please verify your camera\'s lens thread size before ordering. Your camera\'s lens thread size will be marked somewhere on the lens barrel or printed underneath your lens cap. This number is always preceded by a ""?"" (diameter) symbol. For example: ?49 = 49mm lens thread size', 'Compatible with Sony Alpha the NEX series (NEX-3 NEX-5 NEX-5N NEX-6 NEX-7 NEX-F3) cameras with the 18-55mm, 55-210mm, 50mm, 16mm, 30mm lenses or any other lens with a 49mm thread', 'Also compatible with Canon EF 50mm f/.1.8 STM Lens']"
280,B01H1U9VII,Andoer 700LM Diving Video Fill-in Light LED Lighting Lamp Waterproof 40M 1900mAh Built-in Rechargeable Battery with Diffuser for GoPro SJCAM Xiaomi Yi Sports Action Camera,3.5 out of 5 stars,18 ratings,"['Electronics', 'Camera & Photo', 'Lighting & Studio', 'Lighting', 'On-Camera Video Lights']","['Make sure this fits\nby entering your model number.', 'The LED Video Fill-in Light is portable design and high-brightness 700LM for shooting and photograph.', '16:9 wide screen, 20pcs LED bulb, adjustable brightness of high-power, power-saving, flash SOS.', 'With a base, a hot shoe adaptor (1/4"" screw hole), USB charging cable, and 3 flash diffuser.', 'Perfect for shooting at night, diving up to 40M, or other rayless environment.']"
281,B01F3J9BAM,"HDMI Cable, Kinps 3 Ports HDMI Switch HDMI Selector Switch Box High Speed HDMI Switcher Supports 4k, 1080P, 3D, HD Video Audio for Fire TV, Fire Stick, Cable Box, Roku, Xbox One, PS4, Blue-ray Player",4.3 out of 5 stars,100 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Distribution', 'Selector Switch Boxes']","['Make sure this fits\nby entering your model number.', 'HDMI Switch 4K HD Resolution: the HDMI switch support the device with HD resolution 4K×2K，3840×2160 24Hz/30Hz, compatible with most of home HD cinema for ultimate visual experience.', 'High Speed Ethernet supported: HDMI switch Pigtail v2.0/1.4 with Ethernet transmission, HDMI splitter transfer internet data of output devices(such as Xbox, PS3/4, TV BOX) to your HDTV/projector by HDMI Ethernet Channel, up to 18Gbps.', 'Three-way into one way design: multiple output devices connected to one HDMI switch for your choice in freedom, 3 LED lights for 3 HDMI ports─ L1 LED lights up when you switch to L1 source by pressing select button and 1 power LED light, convenient and time-saved to change your output device to one display device.', 'Audio transmission supported: better than HDMI 1.3, HDMI switch with pigtail v2.0/1.4 support the advanced technology - Audio Return Channel in order to make the display device synchronously to output audio with video, no more needs to hear voice from your computer or others.', 'The device supported: TV BOX, DVD Player, Microsoft XBOX ONE, Microsoft XBOX 360, Sony PlayStation 4, Sony PlayStation 3, High Definition (HD) Cable Box, Personal Computer, Laptop and so on. 1 Year Warranty. Please feel free to contact for any issues to the product.']"
